"Event","Return Type (Candidate/Senate Group)","Name","Total Electoral Expenditure","Broadcasting Cost","Publishing Cost","Display Ad Cost","Direct Mailing","Campaign Material Costs","Opinion Polls"
"1996 Federal Election","Candidate","Leung, Valiant Yuk Yuen ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Leviston, Margaret Jean","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Levy, Laurence Nathan","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lewis, Erica Ruth Estelle","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Liaw, James Kim Sin","0","0","0","0","0","0","0"
"1996 Federal Election","Senate Group","Liberal/National","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lieberman, Louis Stuart","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Light, Anja","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Light, Inge","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lindop, Margaret Elizabeth","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lindsay, Eamon John","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lindsay, Peter John","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lippman, Michael","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Livesay, Robert Eric","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lloyd, James Eric","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lloyd, Rick","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Logue, Wallace Donald","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lorenzon, Heather M","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lorenzon, Vladimir Vassili Albert","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lothian, Kathleen","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Louca, Procopis Andreas","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Low, Robert Gregory","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lowry, Noel Thomas","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Loydell, Robyn ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lucas, Helen Diana","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lundy, Kate","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Lusher, Bruce","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mac Nevin, Michelle Jo-Anne ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Macaskill, Patricia Lorraine","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Macdonald, Ian Douglas","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Macgregor, Christina Anne","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mackay, Susan Mary","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mackechnie, Matthew Charles","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mackenzie, Andrew Henry ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mackintosh, Craig Alan ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Macklin, Jennifer Louise","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Macqueen, Lin","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Madden, Terence Collins ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Maddock, Glen","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Madigan, Paul","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Magee, Martin","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mahon, Wendy","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mahoney, Desiree","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Main, Peter Ronald","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Malone, Kenneth James","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Manifold, Helen Jane ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Manskey, Debra","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mansour, Morris Ayad","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mantell, Elizabeth","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Marconi, Peter J","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Marek, Paul","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Marks, Robert James ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Marks, Rodney ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Marsden, Alexander Robert ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Marshall, John Edward ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Martin, Francis Trueman","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Martin, Janet Miriam Wilson","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Martin, Stephen Paul","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mason, Ngaire Gwyneth","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mather, Elizabeth Rosemary","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Matson, Murray","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Matthews, Leonard John ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Maunsell, Bradley John","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","May, Alan Philip","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mayne, Cynthia Dianne","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McAllister, Gordon","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McAnuff, Kevin Thomas James","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McArthur, Fergus Stewart","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCall, John ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCarroll, Nola","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCarron, James Andrew","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCarthy, Brian Francis ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCarthy, Walter James","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McClelland, Robert Bruce","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCormack, Dennis Myles","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCrossin, Fiona","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McCulloch, Deborah Elizabeth Jane","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McDonald, Alan","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McDonald, James Ian ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McDougall, Graeme","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McDougall, Meryl Kaye","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McDowell, Lynette M","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McGauran, Peter","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McGrath, Joanne Margaret","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McGrath, Mark","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McHugh, Margaret J","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McKay, Neil David Patterson","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McKay, Ross James ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McKenzie, Ian Alexander","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McKeon, John Robert","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McKercher, Malcolm","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McKiernan, James Philip","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McLachlan, Ian Murray","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mclaren, John Reginald","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mclean, Bruce Cameron","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McLean, Christopher Donald","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McLeay, Leo Boyce","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McLennan, David Stewart","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McLennan, Graham Clarke","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McLoughlin, Ross","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McMullin, Robert","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McNally, Kerry Michael","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","McNiven, Ian Miller ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Meikle, Jeffrey","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Melham, Daryl","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mendelssohn, David Martin","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Merlehan, Ray","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Miles, Christopher Gordon","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Millar, Donald Malcolm","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Millar, Jonathon David","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Miller, John Richard","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mills, Ann Francis","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mills, Duncan Charles","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Minas, Zissis Jack","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Minogue, John Gerald","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Misdom, Freddy Jan Gijsbert","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mitsou, George ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mohlylenko, Enid","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Moles, Sarah","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Monaghan, William Darcy John ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Moore, Anthony Aquilla","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Moore, Evonne June","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Moore, John Colinton","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Moran, Bernard Peter","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Morgan, Marc Andrew","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Morris, Allan Agapitos","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Morris, Bevan Howell","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Morris, Peter Frederick","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Morrow, Richard","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mossfield, Frank","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Moylan, Judith Eleanor","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mudford, Kate","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mueller, Henri Klaus Erich","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Muir, Robert Michael","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Muldowney, Patrick Kevin ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mulholland, John Vincent","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mullin, Sharon","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Munro, Neil","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Murray, Andrew James Marshall","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Murray, Robert Alexander","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mussared, David","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Mutch, Stephen Bruce","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nairn, Gary Roy","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nash, Christopher John","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nasser, Safwan ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nederlof, Paul Daniel","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Neenan, John","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nehl, Garry","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nelson, Beverley","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nelson, Brendan John","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nelson, Gary Robert","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Neville, Paul Christopher","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Newcombe, Mary Eileen ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Newell, Neville Joseph","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Newell, Paula Margaret Mary ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Newhouse, Timothy David","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Newman, Amelia Josephine","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Newman, Jocelyn Margaret","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nguyen, The Khiet","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nguyen, Xuan Thu ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nicholls, Mark Desmond","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nicholson, Kenneth Seymour ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nicholson, Sarah","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nicklason, Kristina","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nielson, Howard","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nielson, Richard","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nieuwenhuis, Robertus Hermanus","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nitschke, Philip","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nolan, Richard Charles","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Norman-Hicks, Melinda Jane","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nugent, Peter Edward","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Nurton, David Lewis","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","O'Callaghan, Carolyn Elizabeth","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","O'Connor, Gavan Michael","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Oehme, Keith Edward","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","O'Halloran, Donald James ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","O'Keefe, Neil","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","O'Leary, Maya Donnellan","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","O'Neill, Robert Leslie","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Onsman, Julia Flora","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Oostveen, Lucia Van","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","O'Reagan, Bevan","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Oshlack, Alan ","0","0","0","0","0","0","0"
"1996 Federal Election","Candidate","Oss-emer, Elizabeth Anne","0","0","0","0","0","0","0"
